mention_id,document,footnote_ordinal,note_id,unit_ordinal,text,mention_type,explicit_payload,explicit_locator,effective_locator,relation_type,relation_surface,antecedent_mention_id,explicit_author,inherited_author,inherited_work_id,resolved_work_id,candidate_work_ids,resolution,resolution_method,confidence,abbreviation,abbreviation_expansion,source_family,warnings
mention-0053,ИСТОРИОГРАФИЯ_ВЕРСИЯ_3.docx,20,20,1,Pons Guri J.M. Entre l’emfiteusi i el feudalisme (els reculls de dret gironins) // Estudi general: Revista de la Facultat de Lletres de la Universitat de Girona. Nº 5–6. 1985–1986. P. 411–418.,full_reference,Pons Guri J.M. Entre l’emfiteusi i el feudalisme (els reculls de dret gironins) // Estudi general: Revista de la Facultat de Lletres de la Universitat de Girona. Nº 5–6. 1985–1986. P. 411–418.,P. 411–418,P. 411–418,,,,,,,korneeva-footnote-020,korneeva-footnote-020,new_footnote_only_record,new_footnote_only_record,0.9,,,,
mention-0054,ИСТОРИОГРАФИЯ_ВЕРСИЯ_3.docx,21,21,1,Idem. Relació jurídica de la remença i els mals usos a les terres gironines // Revista de Girona. 1986. Vol. 32. P. 36–43.,full_reference,Relació jurídica de la remença i els mals usos a les terres gironines // Revista de Girona. 1986. Vol. 32. P. 36–43.,Vol. 32; P. 36–43,Vol. 32; P. 36–43,same_author,Idem.,mention-0053,,"Pons Guri, J",,korneeva-footnote-021,korneeva-footnote-021,new_footnote_only_record,new_footnote_only_record,0.9,,,,
mention-0055,ИСТОРИОГРАФИЯ_ВЕРСИЯ_3.docx,22,22,1,Idem. Documents sobre aplicació dels Usatges de Barcelona anteriors al segle XIII // Acta historica et archaeologica mediaevalia. 1993. № 14–15. P. 39–46.,full_reference,Documents sobre aplicació dels Usatges de Barcelona anteriors al segle XIII // Acta historica et archaeologica mediaevalia. 1993. № 14–15. P. 39–46.,P. 39–46,P. 39–46,same_author,Idem.,mention-0054,,"Pons Guri, J",,korneeva-research-354,korneeva-research-354,resolved_explicit,exact_title,0.98,,,,
mention-0056,ИСТОРИОГРАФИЯ_ВЕРСИЯ_3.docx,23,23,1,"Idem., Pladevall Font A. Particularismes catalans en els costumaris deis segles XIII–XVIII // II Congrés litúrgic de Montserrat. 1967. № 3 (2). P. 103–159.",full_reference,Pladevall Font A. Particularismes catalans en els costumaris deis segles XIII–XVIII // II Congrés litúrgic de Montserrat. 1967. № 3 (2). P. 103–159.,P. 103–159,P. 103–159,same_author,"Idem.,",mention-0055,,"Pons i Guri, J",,korneeva-footnote-022,korneeva-footnote-022,new_footnote_only_record,new_footnote_only_record,0.9,,,,
mention-0057,ИСТОРИОГРАФИЯ_ВЕРСИЯ_3.docx,24,24,1,Idem. Document d’aplicació del dret senyorial // Recull d'estudis d'història jurídica catalana. 1989. T. 2. P. 193–196.,full_reference,Document d’aplicació del dret senyorial // Recull d'estudis d'història jurídica catalana. 1989. T. 2. P. 193–196.,P. 193–196,P. 193–196,same_author,Idem.,mention-0056,,"Pons i Guri, J",,korneeva-footnote-023,korneeva-footnote-023,new_footnote_only_record,new_footnote_only_record,0.9,,,,
mention-0058,ИСТОРИОГРАФИЯ_ВЕРСИЯ_3.docx,25,25,1,"Bonnassie P. La Catalogne du milieu du Xe à la fin du XIe siècle: croissance et mutations d’une société. Toulouse: Association des publications de l’Université de Toulouse-Le Mirail, 1975. T. 2. P. 718–728.",full_reference,"Bonnassie P. La Catalogne du milieu du Xe à la fin du XIe siècle: croissance et mutations d’une société. Toulouse: Association des publications de l’Université de Toulouse-Le Mirail, 1975. T. 2. P. 718–728.",P. 718–728,P. 718–728,,,,,,,korneeva-research-202,korneeva-research-202,resolved_explicit,exact_title,0.98,,,,
mention-0059,ИСТОРИОГРАФИЯ_ВЕРСИЯ_3.docx,26,26,1,Idem. Les conventions féodales dans la Catalogne du XIe siècle // Annales du midi. 1968. Т. 80. P. 529–561.,full_reference,Les conventions féodales dans la Catalogne du XIe siècle // Annales du midi. 1968. Т. 80. P. 529–561.,Т. 80; P. 529–561,Т. 80; P. 529–561,same_author,Idem.,mention-0058,,"Bonnassie, P.",,korneeva-footnote-024,korneeva-footnote-024,new_footnote_only_record,new_footnote_only_record,0.9,,,,
mention-0060,ИСТОРИОГРАФИЯ_ВЕРСИЯ_3.docx,27,27,1,"Idem. El feudalisme català, segle XI // L’avenç. Història dels Països Catalans. 1988. T. 117. P. 24–28.",full_reference,"El feudalisme català, segle XI // L’avenç. Història dels Països Catalans. 1988. T. 117. P. 24–28.",P. 24–28,P. 24–28,same_author,Idem.,mention-0059,,"Bonnassie, P.",,korneeva-research-199,korneeva-research-199,resolved_explicit,exact_title,0.98,,,,
mention-0061,ИСТОРИОГРАФИЯ_ВЕРСИЯ_3.docx,28,28,1,"Idem., Guichard P. Les communautés rurales en Catalogne et dans le pays valencien (IXe milieu XIVe siècle). 1984. P. 79–115.",full_reference,Guichard P. Les communautés rurales en Catalogne et dans le pays valencien (IXe milieu XIVe siècle). 1984. P. 79–115.,P. 79–115,P. 79–115,same_author,"Idem.,",mention-0060,,"Bonnassié, P.",,korneeva-footnote-025,korneeva-footnote-025,new_footnote_only_record,new_footnote_only_record,0.9,,,,
mention-0062,ИСТОРИОГРАФИЯ_ВЕРСИЯ_3.docx,29,29,1,"Idem. Emergence de la Catalogne, VIIIe — milieu XIIe siècle // Histoire des Espagnols 1. 1985. P. 159–183",full_reference,"Emergence de la Catalogne, VIIIe — milieu XIIe siècle // Histoire des Espagnols 1. 1985. P. 159–183",P. 159–183,P. 159–183,same_author,Idem.,mention-0061,,"Bonnassié, P.",,korneeva-research-201,korneeva-research-201,resolved_explicit,exact_title,0.98,,,,
mention-0063,ИСТОРИОГРАФИЯ_ВЕРСИЯ_3.docx,29,29,2,Idem. Le comté de Toulouse et le comté de Barcelone au début du IXe au début du XIIIe siècle: P. 801–1213 – esquisse d’histoire comparée // Actes del vuitè Col.loqui Internacional de Llengua i Literatura Catalanes. 1989. Т. 1. P. 27–45.,full_reference,Le comté de Toulouse et le comté de Barcelone au début du IXe au début du XIIIe siècle: P. 801–1213 – esquisse d’histoire comparée // Actes del vuitè Col.loqui Internacional de Llengua i Literatura Catalanes. 1989. Т. 1. P. 27–45.,P. 801–1213 –; Т. 1; P. 27–45,P. 801–1213 –; Т. 1; P. 27–45,same_author,Idem.,mention-0062,,"Bonnassié, P.",,korneeva-research-203,korneeva-research-203,resolved_explicit,token_overlap,0.99,,,,
mention-0064,ИСТОРИОГРАФИЯ_ВЕРСИЯ_3.docx,30,30,1,Idem. Sur les «Origines» de la Catalogne: Quelques remarches et orientations de recherche // Symposium internacional sobre els orígens de Catalunya (segles VIII–XI). 1991. Т. 1. P. 437–445.,full_reference,Sur les «Origines» de la Catalogne: Quelques remarches et orientations de recherche // Symposium internacional sobre els orígens de Catalunya (segles VIII–XI). 1991. Т. 1. P. 437–445.,Т. 1; P. 437–445,Т. 1; P. 437–445,same_author,Idem.,mention-0063,,"Bonnassié, P.",,korneeva-research-206,korneeva-research-206,resolved_explicit,exact_title,0.98,,,,
mention-0065,ИСТОРИОГРАФИЯ_ВЕРСИЯ_3.docx,31,31,1,Idem. El proceso der feudalización en Cataluña y Francia del Sur: similitudes y diferencias // Los orígenes del feudalismo en el mundo mediterráneo. 1994. P. 101–117.,full_reference,El proceso der feudalización en Cataluña y Francia del Sur: similitudes y diferencias // Los orígenes del feudalismo en el mundo mediterráneo. 1994. P. 101–117.,P. 101–117,P. 101–117,same_author,Idem.,mention-0064,,"Bonnassié, P.",,korneeva-research-200,korneeva-research-200,resolved_explicit,exact_title,0.98,,,,
mention-0066,ИСТОРИОГРАФИЯ_ВЕРСИЯ_3.docx,32,32,1,Idem. Nouveautes linguistiques et mutations economico- sociales dans la Catalogne des IXe-XIe siècles // Langages et peuples d’Europe. 2002. P. 47–66.,full_reference,Nouveautes linguistiques et mutations economico- sociales dans la Catalogne des IXe-XIe siècles // Langages et peuples d’Europe. 2002. P. 47–66.,P. 47–66,P. 47–66,same_author,Idem.,mention-0065,,"Bonnassié, P.",,korneeva-research-205,korneeva-research-205,resolved_explicit,exact_title,0.98,,,,
mention-0067,ИСТОРИОГРАФИЯ_ВЕРСИЯ_3.docx,33,33,1,"Подробнее о биографии П. Боннасси, логике его творчества и тех, на кого он оказал влияние, см. мемориальный очерк:",commentary,"Подробнее о биографии П. Боннасси, логике его творчества и тех, на кого он оказал влияние, см. мемориальный очерк:",,,,,,,,,,,not_bibliographic,commentary_or_internal_cross_reference,,,,,
mention-0068,ИСТОРИОГРАФИЯ_ВЕРСИЯ_3.docx,33,33,2,Филиппов И.С. Пьер Боннасси (24.11.1932 — 14.03.2005) // СВ. 2006. № 67. С. 316–325.,full_reference,Филиппов И.С. Пьер Боннасси (24.11.1932 — 14.03.2005) // СВ. 2006. № 67. С. 316–325.,С. 316–325,С. 316–325,,,,,,,korneeva-research-129,korneeva-research-129,resolved_explicit,token_overlap,0.923,,,,
mention-0069,ИСТОРИОГРАФИЯ_ВЕРСИЯ_3.docx,34,34,1,To Figueras L. Señorío y familia: los orígenes del «hereu» catalán (siglos X–XII) // Studia historica. Historia medieval. 1993. № 11. P. 57–80,full_reference,To Figueras L. Señorío y familia: los orígenes del «hereu» catalán (siglos X–XII) // Studia historica. Historia medieval. 1993. № 11. P. 57–80,P. 57–80,P. 57–80,,,,,,,korneeva-footnote-026,korneeva-footnote-026,new_footnote_only_record,new_footnote_only_record,0.9,,,,
mention-0070,ИСТОРИОГРАФИЯ_ВЕРСИЯ_3.docx,34,34,2,"Idem. Anthroponymie et pratiques successorales (à propos de la Catalogne, Xe–XIIe siècle) // Actes du colloque international organisé par l’École française de Rome avec le concours du GDR 955 du C.N.R.S. «Genèse médiévale de l’anthroponymie moderne» (Rome, 6–8 octobre 1994). 1996. Vol. 226. P. 42–433",full_reference,"Anthroponymie et pratiques successorales (à propos de la Catalogne, Xe–XIIe siècle) // Actes du colloque international organisé par l’École française de Rome avec le concours du GDR 955 du C.N.R.S. «Genèse médiévale de l’anthroponymie moderne» (Rome, 6–8 octobre 1994). 1996. Vol. 226. P. 42–433",Vol. 226; P. 42–433,Vol. 226; P. 42–433,same_author,Idem.,mention-0069,,"To Figueras, L.",,korneeva-research-402,korneeva-research-402,resolved_explicit,exact_title,0.98,,,,
mention-0071,ИСТОРИОГРАФИЯ_ВЕРСИЯ_3.docx,34,34,3,"Idem. Família i hereu a la Catalunya nord-oriental (segles X–XII). Barcelona: Publicacions de l’Abadia de Montserrat, 1997.",full_reference,"Família i hereu a la Catalunya nord-oriental (segles X–XII). Barcelona: Publicacions de l’Abadia de Montserrat, 1997.",,,same_author,Idem.,mention-0070,,"To Figueras, L.",,korneeva-footnote-027,korneeva-footnote-027,new_footnote_only_record,new_footnote_only_record,0.9,,,,
mention-0072,ИСТОРИОГРАФИЯ_ВЕРСИЯ_3.docx,35,35,1,Idem. Le mas catalan du XIIe s. : genèse et évolution d’une structure d’encadrement et d’asservissement de la paysannerie // Cahiers de Civilisation Médiévale. 1993. № 142 (36e année). P. 151–177.,full_reference,Le mas catalan du XIIe s. : genèse et évolution d’une structure d’encadrement et d’asservissement de la paysannerie // Cahiers de Civilisation Médiévale. 1993. № 142 (36e année). P. 151–177.,P. 151–177,P. 151–177,same_author,Idem.,mention-0071,,"To Figueras, L.",,korneeva-research-403,korneeva-research-403,resolved_explicit,exact_title,0.98,,,,
mention-0073,ИСТОРИОГРАФИЯ_ВЕРСИЯ_3.docx,36,36,1,Idem. Servitude et mobilité paysanne : les origines de la «Remença» catalane (Xie–XIIIe siècle) // Mélanges de l’école française de Rome. 2000. № 2 (112). P. 827–865.,full_reference,Servitude et mobilité paysanne : les origines de la «Remença» catalane (Xie–XIIIe siècle) // Mélanges de l’école française de Rome. 2000. № 2 (112). P. 827–865.,P. 827–865,P. 827–865,same_author,Idem.,mention-0072,,"To Figueras, L.",,korneeva-research-404,korneeva-research-404,resolved_explicit,exact_title,0.98,,,,
mention-0074,ИСТОРИОГРАФИЯ_ВЕРСИЯ_3.docx,37,37,1,"Sobrequés Vidal S., Font i Rius J. M. Història de la producció del dret català fins al Decret de Nova Planta. Girona: Universitat de Girona, 1978",full_reference,"Sobrequés Vidal S., Font i Rius J. M. Història de la producció del dret català fins al Decret de Nova Planta. Girona: Universitat de Girona, 1978",,,,,,,,,korneeva-footnote-028,korneeva-footnote-028,new_footnote_only_record,new_footnote_only_record,0.9,,,,
